"DATE","PROVINCE","REGION","NR_REPORTING","TOTAL_IN","TOTAL_IN_ICU","NEW_IN","NEW_IN_ICU","TOTAL_IN_RESP","TOTAL_IN_ECMO"
2023-04-01,"Limburg","Flanders",7,89,6,8,8,2,0
2023-04-01,"Liège","Wallonia",12,213,10,16,16,7,1
2023-04-01,"Luxembourg","Wallonia",3,28,2,0,0,0,0
2023-04-01,"Namur","Wallonia",6,72,3,3,3,1,0
2023-04-01,"OostVlaanderen","Flanders",13,229,16,30,30,1,0
2023-04-01,"VlaamsBrabant","Flanders",6,99,13,8,8,4,1
2023-04-01,"WestVlaanderen","Flanders",11,179,8,16,16,1,0
2023-04-02,"Antwerpen","Flanders",14,226,18,5,5,5,0
2023-04-02,"BrabantWallon","Wallonia",2,30,2,0,0,1,0
2023-04-02,"Brussels","Brussels",15,219,13,8,8,3,0
2023-04-02,"Hainaut","Wallonia",14,291,13,4,4,6,0
2023-04-02,"Limburg","Flanders",7,84,6,10,10,3,0
2023-04-02,"Liège","Wallonia",12,225,12,17,17,7,1
2023-04-02,"Luxembourg","Wallonia",3,31,3,0,0,1,0
2023-04-02,"Namur","Wallonia",6,71,4,0,0,1,0
2023-04-02,"OostVlaanderen","Flanders",13,224,13,8,8,2,0
2023-04-02,"VlaamsBrabant","Flanders",6,104,14,3,3,4,1
2023-04-02,"WestVlaanderen","Flanders",11,180,7,9,9,1,0
2023-04-03,"Antwerpen","Flanders",14,220,18,3,3,4,0
2023-04-03,"BrabantWallon","Wallonia",2,27,1,1,1,1,0
2023-04-03,"Brussels","Brussels",15,207,13,1,1,3,0
2023-04-03,"Hainaut","Wallonia",14,289,14,15,15,8,0
2023-04-03,"Limburg","Flanders",7,88,6,10,10,3,0
2023-04-03,"Liège","Wallonia",12,216,11,8,8,6,1
2023-04-03,"Luxembourg","Wallonia",3,29,3,6,6,1,0
2023-04-03,"Namur","Wallonia",6,61,4,2,2,1,0
2023-04-03,"OostVlaanderen","Flanders",13,233,16,8,8,2,0
2023-04-03,"VlaamsBrabant","Flanders",6,100,14,1,1,4,1
2023-04-03,"WestVlaanderen","Flanders",11,179,9,14,14,1,0
2023-04-04,"Antwerpen","Flanders",14,207,12,13,13,4,0
2023-04-04,"BrabantWallon","Wallonia",2,29,1,2,2,1,0
2023-04-04,"Brussels","Brussels",15,187,11,12,12,5,0
2023-04-04,"Hainaut","Wallonia",14,288,13,18,18,5,1
2023-04-04,"Limburg","Flanders",7,82,6,5,5,3,0
2023-04-04,"Liège","Wallonia",12,186,15,16,16,6,1
2023-04-04,"Luxembourg","Wallonia",3,22,3,1,1,2,0
2023-04-04,"Namur","Wallonia",6,53,4,7,7,1,0
2023-04-04,"OostVlaanderen","Flanders",13,211,16,15,15,4,0
2023-04-04,"VlaamsBrabant","Flanders",6,91,13,4,4,4,1
2023-04-04,"WestVlaanderen","Flanders",11,151,12,18,18,1,0
2023-04-05,"Antwerpen","Flanders",14,197,9,9,9,4,0
2023-04-05,"BrabantWallon","Wallonia",2,25,1,1,1,1,0
2023-04-05,"Brussels","Brussels",15,184,15,17,17,3,0
2023-04-05,"Hainaut","Wallonia",14,279,13,8,8,5,0
2023-04-05,"Limburg","Flanders",7,85,8,9,9,4,0
2023-04-05,"Liège","Wallonia",12,173,12,16,16,5,1
2023-04-05,"Luxembourg","Wallonia",3,24,3,1,1,2,0
2023-04-05,"Namur","Wallonia",6,50,2,0,0,1,0
2023-04-05,"OostVlaanderen","Flanders",13,184,16,11,11,4,0
2023-04-05,"VlaamsBrabant","Flanders",6,90,12,6,6,4,1
2023-04-05,"WestVlaanderen","Flanders",11,143,5,17,17,0,0
2023-04-06,"Antwerpen","Flanders",14,186,10,10,10,4,0
2023-04-06,"BrabantWallon","Wallonia",2,26,1,4,4,1,0
2023-04-06,"Brussels","Brussels",15,184,14,22,22,4,0
2023-04-06,"Hainaut","Wallonia",14,267,11,11,11,4,0
2023-04-06,"Limburg","Flanders",7,81,7,2,2,3,0
2023-04-06,"Liège","Wallonia",12,170,14,16,16,6,1
2023-04-06,"Luxembourg","Wallonia",3,24,2,4,4,2,0
2023-04-06,"Namur","Wallonia",6,45,2,4,4,1,0
2023-04-06,"OostVlaanderen","Flanders",13,189,15,15,15,0,0
2023-04-06,"VlaamsBrabant","Flanders",6,85,12,4,4,4,1
2023-04-06,"WestVlaanderen","Flanders",11,136,5,14,14,1,0
2023-04-07,"Antwerpen","Flanders",14,183,8,7,7,3,0
2023-04-07,"BrabantWallon","Wallonia",2,22,0,3,3,0,0
2023-04-07,"Brussels","Brussels",15,184,13,14,14,4,0
2023-04-07,"Hainaut","Wallonia",14,244,11,16,16,3,0
2023-04-07,"Limburg","Flanders",7,69,5,4,4,1,0
2023-04-07,"Liège","Wallonia",12,161,8,13,13,5,1
2023-04-07,"Luxembourg","Wallonia",3,24,1,4,4,1,0
2023-04-07,"Namur","Wallonia",6,46,2,5,5,1,0
2023-04-07,"OostVlaanderen","Flanders",13,168,15,11,11,5,0
2023-04-07,"VlaamsBrabant","Flanders",6,76,10,2,2,4,1
2023-04-07,"WestVlaanderen","Flanders",11,123,6,10,10,0,0
2023-04-08,"Antwerpen","Flanders",14,163,6,12,12,3,0
2023-04-08,"BrabantWallon","Wallonia",2,16,0,0,0,0,0
2023-04-08,"Brussels","Brussels",15,165,9,11,11,3,0
2023-04-08,"Hainaut","Wallonia",14,247,11,18,18,3,0
2023-04-08,"Limburg","Flanders",7,69,4,7,7,2,0
2023-04-08,"Liège","Wallonia",12,154,14,18,18,8,1
2023-04-08,"Luxembourg","Wallonia",3,27,1,8,8,1,0
2023-04-08,"Namur","Wallonia",6,47,1,2,2,1,0
2023-04-08,"OostVlaanderen","Flanders",13,161,14,16,16,2,0
2023-04-08,"VlaamsBrabant","Flanders",6,69,11,5,5,3,1
2023-04-08,"WestVlaanderen","Flanders",11,107,4,5,5,0,0
2023-04-09,"Antwerpen","Flanders",14,162,6,8,8,2,0
2023-04-09,"BrabantWallon","Wallonia",2,18,0,0,0,0,0
2023-04-09,"Brussels","Brussels",15,163,10,6,6,3,0
2023-04-09,"Hainaut","Wallonia",14,236,11,8,8,3,0
2023-04-09,"Limburg","Flanders",7,71,4,1,1,2,1
2023-04-09,"Liège","Wallonia",12,164,14,13,13,7,1
2023-04-09,"Luxembourg","Wallonia",3,27,2,1,1,1,0
2023-04-09,"Namur","Wallonia",6,47,1,3,3,1,0
2023-04-09,"OostVlaanderen","Flanders",13,166,12,8,8,1,0
2023-04-09,"VlaamsBrabant","Flanders",6,72,11,6,6,3,1
2023-04-09,"WestVlaanderen","Flanders",11,110,5,6,6,1,0
2023-04-10,"Antwerpen","Flanders",14,169,5,7,7,1,0
2023-04-10,"BrabantWallon","Wallonia",2,23,0,0,0,0,0
2023-04-10,"Brussels","Brussels",15,177,11,11,11,4,0
2023-04-10,"Hainaut","Wallonia",14,238,12,4,4,5,0
2023-04-10,"Limburg","Flanders",7,79,4,7,7,2,1
2023-04-10,"Liège","Wallonia",12,173,14,13,13,7,1
2023-04-10,"Luxembourg","Wallonia",3,27,2,0,0,1,0
2023-04-10,"Namur","Wallonia",6,47,1,4,4,1,0
2023-04-10,"OostVlaanderen","Flanders",13,180,11,8,8,1,0
2023-04-10,"VlaamsBrabant","Flanders",6,77,11,8,8,2,1
2023-04-10,"WestVlaanderen","Flanders",11,124,6,9,9,1,0
2023-04-11,"Antwerpen","Flanders",14,174,8,9,9,4,1
2023-04-11,"BrabantWallon","Wallonia",2,24,1,0,0,0,0
2023-04-11,"Brussels","Brussels",15,184,13,8,8,5,0
2023-04-11,"Hainaut","Wallonia",14,248,13,9,9,6,0
2023-04-11,"Limburg","Flanders",7,85,4,8,8,1,0
2023-04-11,"Liège","Wallonia",12,174,15,10,10,8,1
2023-04-11,"Luxembourg","Wallonia",3,24,2,0,0,1,0
2023-04-11,"Namur","Wallonia",6,50,1,5,5,1,0
2023-04-11,"OostVlaanderen","Flanders",13,185,11,19,19,0,0
2023-04-11,"VlaamsBrabant","Flanders",6,78,11,4,4,2,1
2023-04-11,"WestVlaanderen","Flanders",11,123,7,10,10,3,0
2023-04-12,"Antwerpen","Flanders",14,177,6,14,14,3,1
2023-04-12,"BrabantWallon","Wallonia",2,32,1,3,3,0,0
2023-04-12,"Brussels","Brussels",15,201,9,16,16,4,0
2023-04-12,"Hainaut","Wallonia",14,232,12,12,12,4,0
2023-04-12,"Limburg","Flanders",7,81,4,8,8,1,0
2023-04-12,"Liège","Wallonia",12,164,17,15,15,8,1
2023-04-12,"Luxembourg","Wallonia",3,18,0,0,0,0,0
2023-04-12,"Namur","Wallonia",6,38,2,3,3,1,0
2023-04-12,"OostVlaanderen","Flanders",13,180,9,20,20,0,0
2023-04-12,"VlaamsBrabant","Flanders",6,79,10,6,6,2,1
2023-04-12,"WestVlaanderen","Flanders",11,128,6,17,17,3,0
2023-04-13,"Antwerpen","Flanders",14,174,6,8,8,3,0
2023-04-13,"BrabantWallon","Wallonia",2,32,2,0,0,0,0
2023-04-13,"Brussels","Brussels",15,198,10,11,11,3,0
2023-04-13,"Hainaut","Wallonia",14,213,12,9,9,5,0
2023-04-13,"Limburg","Flanders",7,73,4,1,1,1,0
2023-04-13,"Liège","Wallonia",12,152,14,9,9,4,0
2023-04-13,"Luxembourg","Wallonia",3,22,0,7,7,0,0
2023-04-13,"Namur","Wallonia",6,41,3,4,4,1,0
2023-04-13,"OostVlaanderen","Flanders",13,187,9,23,23,1,0
2023-04-13,"VlaamsBrabant","Flanders",6,77,9,0,0,1,1
2023-04-13,"WestVlaanderen","Flanders",11,137,6,11,11,4,0
2023-04-14,"Antwerpen","Flanders",14,163,7,5,5,2,0
2023-04-14,"BrabantWallon","Wallonia",2,29,1,0,0,0,0
2023-04-14,"Brussels","Brussels",15,201,11,10,10,4,0
2023-04-14,"Hainaut","Wallonia",14,202,13,10,10,6,0
2023-04-14,"Limburg","Flanders",7,66,4,2,2,2,1
2023-04-14,"Liège","Wallonia",12,145,13,5,5,4,0
2023-04-14,"Luxembourg","Wallonia",3,22,1,4,4,0,0
2023-04-14,"Namur","Wallonia",6,45,4,7,7,1,0
2023-04-14,"OostVlaanderen","Flanders",13,178,8,12,12,2,0
2023-04-14,"VlaamsBrabant","Flanders",6,79,10,3,3,2,0
2023-04-14,"WestVlaanderen","Flanders",11,132,7,13,13,2,0
2023-04-15,"Antwerpen","Flanders",14,160,8,12,12,3,0
2023-04-15,"BrabantWallon","Wallonia",2,24,0,1,1,0,0
2023-04-15,"Brussels","Brussels",15,179,9,9,9,4,0
2023-04-15,"Hainaut","Wallonia",14,209,13,13,13,5,0
2023-04-15,"Limburg","Flanders",7,63,2,8,8,1,1
2023-04-15,"Liège","Wallonia",12,133,10,6,6,3,0
2023-04-15,"Luxembourg","Wallonia",3,23,1,1,1,0,0
2023-04-15,"Namur","Wallonia",6,48,4,1,1,1,0
2023-04-15,"OostVlaanderen","Flanders",13,166,8,18,18,2,0
2023-04-15,"VlaamsBrabant","Flanders",6,65,7,2,2,2,0
2023-04-15,"WestVlaanderen","Flanders",11,129,6,13,13,1,0
2023-04-16,"Antwerpen","Flanders",14,161,10,4,4,3,0
2023-04-16,"BrabantWallon","Wallonia",2,26,0,0,0,0,0
2023-04-16,"Brussels","Brussels",15,180,10,5,5,3,0
2023-04-16,"Hainaut","Wallonia",14,197,12,4,4,4,0
2023-04-16,"Limburg","Flanders",7,62,3,3,3,1,1
2023-04-16,"Liège","Wallonia",12,128,10,2,2,4,0
2023-04-16,"Luxembourg","Wallonia",3,23,0,0,0,0,0
2023-04-16,"Namur","Wallonia",6,53,4,5,5,1,0
2023-04-16,"OostVlaanderen","Flanders",13,169,8,7,7,2,0
2023-04-16,"VlaamsBrabant","Flanders",6,70,7,6,6,1,0
2023-04-16,"WestVlaanderen","Flanders",11,130,4,6,6,1,0
2023-04-17,"Antwerpen","Flanders",14,158,10,4,4,2,0
2023-04-17,"BrabantWallon","Wallonia",2,25,0,1,1,0,0
2023-04-17,"Brussels","Brussels",15,179,10,2,2,5,0
2023-04-17,"Hainaut","Wallonia",14,206,12,4,4,5,0
2023-04-17,"Limburg","Flanders",7,58,2,4,4,1,1
2023-04-17,"Liège","Wallonia",12,124,10,6,6,4,0
2023-04-17,"Luxembourg","Wallonia",3,23,1,6,6,0,0
2023-04-17,"Namur","Wallonia",6,54,5,4,4,2,0
2023-04-17,"OostVlaanderen","Flanders",13,184,9,16,16,2,0
2023-04-17,"VlaamsBrabant","Flanders",6,77,7,2,2,1,0
2023-04-17,"WestVlaanderen","Flanders",11,135,8,7,7,0,0
2023-04-18,"Antwerpen","Flanders",14,158,9,10,10,3,0
2023-04-18,"BrabantWallon","Wallonia",2,22,1,0,0,0,0
2023-04-18,"Brussels","Brussels",15,173,10,7,7,5,0
2023-04-18,"Hainaut","Wallonia",14,204,14,10,10,5,0
2023-04-18,"Limburg","Flanders",7,50,2,4,4,1,1
2023-04-18,"Liège","Wallonia",12,129,10,11,11,4,0
2023-04-18,"Luxembourg","Wallonia",3,21,2,5,5,0,0
2023-04-18,"Namur","Wallonia",6,50,6,2,2,2,0
2023-04-18,"OostVlaanderen","Flanders",13,173,9,13,13,2,0
2023-04-18,"VlaamsBrabant","Flanders",6,77,7,6,6,1,0
2023-04-18,"WestVlaanderen","Flanders",11,127,5,13,13,1,0
2023-04-19,"Antwerpen","Flanders",14,145,8,2,2,4,0
2023-04-19,"BrabantWallon","Wallonia",2,17,1,0,0,0,0
2023-04-19,"Brussels","Brussels",15,155,10,10,10,5,0
2023-04-19,"Hainaut","Wallonia",14,208,13,13,13,6,0
2023-04-19,"Limburg","Flanders",7,46,1,4,4,0,0
2023-04-19,"Liège","Wallonia",12,120,11,10,10,4,0
2023-04-19,"Luxembourg","Wallonia",3,18,2,1,1,0,0
2023-04-19,"Namur","Wallonia",6,50,5,4,4,3,0
2023-04-19,"OostVlaanderen","Flanders",13,170,8,14,14,0,0
2023-04-19,"VlaamsBrabant","Flanders",6,76,8,4,4,1,0
2023-04-19,"WestVlaanderen","Flanders",11,127,6,13,13,1,0
2023-04-20,"Antwerpen","Flanders",14,137,6,6,6,2,0
2023-04-20,"BrabantWallon","Wallonia",2,12,1,1,1,0,0
2023-04-20,"Brussels","Brussels",15,142,9,2,2,6,0
2023-04-20,"Hainaut","Wallonia",14,197,10,9,9,5,0
2023-04-20,"Limburg","Flanders",7,44,1,5,5,0,0
2023-04-20,"Liège","Wallonia",12,102,10,8,8,4,0
2023-04-20,"Luxembourg","Wallonia",3,16,1,1,1,0,0
2023-04-20,"Namur","Wallonia",6,52,5,3,3,3,0
2023-04-20,"OostVlaanderen","Flanders",13,157,5,11,11,0,0
2023-04-20,"VlaamsBrabant","Flanders",6,82,7,6,6,1,0
2023-04-20,"WestVlaanderen","Flanders",11,120,6,9,9,0,0
2023-04-21,"Antwerpen","Flanders",14,112,5,1,1,2,0
2023-04-21,"BrabantWallon","Wallonia",2,11,1,3,3,0,0
2023-04-21,"Brussels","Brussels",15,146,10,3,3,6,0
2023-04-21,"Hainaut","Wallonia",14,198,8,9,9,4,0
2023-04-21,"Limburg","Flanders",7,46,2,7,7,0,0
2023-04-21,"Liège","Wallonia",12,99,11,9,9,6,0
2023-04-21,"Luxembourg","Wallonia",3,14,3,2,2,1,0
2023-04-21,"Namur","Wallonia",6,44,5,3,3,3,0
2023-04-21,"OostVlaanderen","Flanders",13,157,5,17,17,0,0
2023-04-21,"VlaamsBrabant","Flanders",6,79,6,2,2,1,0
2023-04-21,"WestVlaanderen","Flanders",11,116,4,6,6,1,0
2023-04-22,"Antwerpen","Flanders",14,112,9,9,9,2,0
2023-04-22,"BrabantWallon","Wallonia",2,11,1,0,0,0,0
2023-04-22,"Brussels","Brussels",15,147,11,5,5,5,0
2023-04-22,"Hainaut","Wallonia",14,195,10,14,14,5,0
2023-04-22,"Limburg","Flanders",7,41,2,6,6,0,0
2023-04-22,"Liège","Wallonia",12,97,9,8,8,2,0
2023-04-22,"Luxembourg","Wallonia",3,14,2,0,0,0,0
2023-04-22,"Namur","Wallonia",6,46,6,3,3,1,0
2023-04-22,"OostVlaanderen","Flanders",13,136,5,8,8,0,0
2023-04-22,"VlaamsBrabant","Flanders",6,78,6,7,7,1,0
2023-04-22,"WestVlaanderen","Flanders",11,112,3,8,8,1,0
2023-04-23,"Antwerpen","Flanders",14,108,4,2,2,1,0
2023-04-23,"BrabantWallon","Wallonia",2,11,1,0,0,0,0
2023-04-23,"Brussels","Brussels",15,144,12,3,3,5,0
2023-04-23,"Hainaut","Wallonia",14,201,12,9,9,5,0
2023-04-23,"Limburg","Flanders",7,40,1,1,1,0,0
2023-04-23,"Liège","Wallonia",12,100,8,10,10,3,0
2023-04-23,"Luxembourg","Wallonia",3,14,2,0,0,0,0
2023-04-23,"Namur","Wallonia",6,43,6,1,1,1,0
2023-04-23,"OostVlaanderen","Flanders",13,129,5,7,7,0,0
2023-04-23,"VlaamsBrabant","Flanders",6,81,7,2,2,1,0
2023-04-23,"WestVlaanderen","Flanders",11,116,1,10,10,0,0
2023-04-24,"Antwerpen","Flanders",14,108,3,6,6,0,0
2023-04-24,"BrabantWallon","Wallonia",2,11,1,0,0,0,0
2023-04-24,"Brussels","Brussels",15,139,11,3,3,4,0
2023-04-24,"Hainaut","Wallonia",14,206,15,6,6,6,0
2023-04-24,"Limburg","Flanders",7,41,1,5,5,0,0
2023-04-24,"Liège","Wallonia",12,102,8,5,5,3,0
2023-04-24,"Luxembourg","Wallonia",3,13,2,2,2,0,0
2023-04-24,"Namur","Wallonia",6,47,6,4,4,2,0
2023-04-24,"OostVlaanderen","Flanders",13,130,5,3,3,0,0
2023-04-24,"VlaamsBrabant","Flanders",6,82,6,2,2,1,0
2023-04-24,"WestVlaanderen","Flanders",11,120,1,8,8,0,0
2023-04-25,"Antwerpen","Flanders",14,106,3,5,5,0,0
2023-04-25,"BrabantWallon","Wallonia",2,15,0,4,4,0,0
2023-04-25,"Brussels","Brussels",15,139,12,12,12,4,0
2023-04-25,"Hainaut","Wallonia",14,202,16,6,6,6,0
2023-04-25,"Limburg","Flanders",7,38,2,6,6,0,0
2023-04-25,"Liège","Wallonia",12,95,8,7,7,3,0
2023-04-25,"Luxembourg","Wallonia",3,10,1,1,1,1,0
2023-04-25,"Namur","Wallonia",6,45,5,0,0,2,0
2023-04-25,"OostVlaanderen","Flanders",13,121,5,12,12,1,0
2023-04-25,"VlaamsBrabant","Flanders",6,82,6,5,5,1,0
2023-04-25,"WestVlaanderen","Flanders",11,107,1,9,9,0,0
2023-04-26,"Antwerpen","Flanders",14,111,3,6,6,0,0
2023-04-26,"BrabantWallon","Wallonia",2,16,0,1,1,0,0
2023-04-26,"Brussels","Brussels",15,130,10,7,7,4,0
2023-04-26,"Hainaut","Wallonia",14,198,15,5,5,6,0
2023-04-26,"Limburg","Flanders",7,38,1,7,7,0,0
2023-04-26,"Liège","Wallonia",12,96,6,11,11,3,0
2023-04-26,"Luxembourg","Wallonia",3,7,1,0,0,1,0
2023-04-26,"Namur","Wallonia",6,48,4,1,1,1,0
2023-04-26,"OostVlaanderen","Flanders",13,115,4,10,10,0,0
2023-04-26,"VlaamsBrabant","Flanders",6,85,3,8,8,1,0
2023-04-26,"WestVlaanderen","Flanders",11,104,3,7,7,0,0
2023-04-27,"Antwerpen","Flanders",14,110,4,7,7,0,0
2023-04-27,"BrabantWallon","Wallonia",2,16,0,1,1,0,0
2023-04-27,"Brussels","Brussels",15,114,8,6,6,3,0
2023-04-27,"Hainaut","Wallonia",14,204,13,4,4,5,0
2023-04-27,"Limburg","Flanders",7,36,1,0,0,0,0
2023-04-27,"Liège","Wallonia",12,89,7,5,5,3,0
2023-04-27,"Luxembourg","Wallonia",3,8,2,1,1,1,0
2023-04-27,"Namur","Wallonia",6,42,4,0,0,1,0
2023-04-27,"OostVlaanderen","Flanders",13,109,4,8,8,0,0
2023-04-27,"VlaamsBrabant","Flanders",6,88,3,8,8,1,0
2023-04-27,"WestVlaanderen","Flanders",11,93,4,9,9,0,0
2023-04-28,"Antwerpen","Flanders",14,99,2,6,6,0,0
2023-04-28,"BrabantWallon","Wallonia",2,18,1,1,1,0,0
2023-04-28,"Brussels","Brussels",15,117,10,6,6,3,0
2023-04-28,"Hainaut","Wallonia",14,185,11,6,6,4,0
2023-04-28,"Limburg","Flanders",7,31,1,0,0,0,0
2023-04-28,"Liège","Wallonia",12,81,6,6,6,3,0
2023-04-28,"Luxembourg","Wallonia",3,9,2,2,2,1,0
2023-04-28,"Namur","Wallonia",6,35,5,0,0,1,0
2023-04-28,"OostVlaanderen","Flanders",13,105,4,6,6,1,0
2023-04-28,"VlaamsBrabant","Flanders",6,84,3,6,6,1,0
2023-04-28,"WestVlaanderen","Flanders",11,97,4,10,10,0,0
2023-04-29,"Antwerpen","Flanders",14,94,2,3,3,0,0
2023-04-29,"BrabantWallon","Wallonia",2,16,1,0,0,0,0
2023-04-29,"Brussels","Brussels",15,122,6,14,14,4,0
2023-04-29,"Hainaut","Wallonia",14,160,9,3,3,4,0
2023-04-29,"Limburg","Flanders",7,36,1,5,5,0,0
2023-04-29,"Liège","Wallonia",12,70,6,3,3,2,0
2023-04-29,"Luxembourg","Wallonia",3,8,1,1,1,1,0
2023-04-29,"Namur","Wallonia",6,32,4,3,3,1,0
2023-04-29,"OostVlaanderen","Flanders",13,101,7,6,6,0,0
2023-04-29,"VlaamsBrabant","Flanders",6,79,3,3,3,2,0
2023-04-29,"WestVlaanderen","Flanders",11,88,3,9,9,0,0
2023-04-30,"Antwerpen","Flanders",14,96,3,5,5,0,0
2023-04-30,"BrabantWallon","Wallonia",2,15,1,0,0,0,0
2023-04-30,"Brussels","Brussels",15,126,8,5,5,3,0
2023-04-30,"Hainaut","Wallonia",14,157,9,5,5,6,0
2023-04-30,"Limburg","Flanders",7,40,1,1,1,0,0
2023-04-30,"Liège","Wallonia",12,65,7,1,1,2,0
2023-04-30,"Luxembourg","Wallonia",3,8,1,0,0,1,0
2023-04-30,"Namur","Wallonia",6,36,5,3,3,1,0
2023-04-30,"OostVlaanderen","Flanders",13,96,7,3,3,0,0
2023-04-30,"VlaamsBrabant","Flanders",6,78,2,5,5,1,0
2023-04-30,"WestVlaanderen","Flanders",11,90,3,7,7,0,0
2023-05-01,"Antwerpen","Flanders",14,97,5,0,0,1,0
2023-05-01,"BrabantWallon","Wallonia",2,17,1,0,0,0,0
2023-05-01,"Brussels","Brussels",15,119,8,3,3,3,0
2023-05-01,"Hainaut","Wallonia",14,154,8,3,3,3,0
2023-05-01,"Limburg","Flanders",7,45,1,5,5,0,0
2023-05-01,"Liège","Wallonia",12,69,8,5,5,3,0
2023-05-01,"Luxembourg","Wallonia",3,8,1,0,0,1,0
2023-05-01,"Namur","Wallonia",6,34,5,0,0,1,0
2023-05-01,"OostVlaanderen","Flanders",13,101,6,5,5,0,0
2023-05-01,"VlaamsBrabant","Flanders",6,77,2,2,2,1,0
2023-05-01,"WestVlaanderen","Flanders",11,94,4,10,10,0,0
2023-05-02,"Antwerpen","Flanders",14,95,6,5,5,1,0
2023-05-02,"BrabantWallon","Wallonia",2,17,0,1,1,0,0
2023-05-02,"Brussels","Brussels",15,106,8,2,2,3,0
2023-05-02,"Hainaut","Wallonia",14,165,7,7,7,2,0
2023-05-02,"Limburg","Flanders",7,44,0,3,3,0,0
2023-05-02,"Liège","Wallonia",12,81,8,6,6,3,0
2023-05-02,"Luxembourg","Wallonia",3,7,1,0,0,1,0
2023-05-02,"Namur","Wallonia",6,40,4,4,4,1,0
2023-05-02,"OostVlaanderen","Flanders",13,104,5,11,11,0,0
2023-05-02,"VlaamsBrabant","Flanders",6,75,2,3,3,1,0
2023-05-02,"WestVlaanderen","Flanders",11,96,3,6,6,0,0
2023-05-03,"Antwerpen","Flanders",14,86,5,3,3,1,0
2023-05-03,"BrabantWallon","Wallonia",2,13,2,2,2,0,0
2023-05-03,"Brussels","Brussels",15,107,12,7,7,6,0
2023-05-03,"Hainaut","Wallonia",14,154,8,6,6,2,0
2023-05-03,"Limburg","Flanders",7,45,0,3,3,0,0
2023-05-03,"Liège","Wallonia",12,73,7,5,5,2,0
2023-05-03,"Luxembourg","Wallonia",3,6,1,2,2,1,0
2023-05-03,"Namur","Wallonia",6,36,4,1,1,1,0
2023-05-03,"OostVlaanderen","Flanders",13,95,4,6,6,0,0
2023-05-03,"VlaamsBrabant","Flanders",6,72,4,6,6,1,0
2023-05-03,"WestVlaanderen","Flanders",11,81,3,7,7,0,0
2023-05-04,"Antwerpen","Flanders",14,76,6,6,6,1,0
2023-05-04,"BrabantWallon","Wallonia",2,12,1,2,2,0,0
2023-05-04,"Brussels","Brussels",15,107,12,6,6,5,0
2023-05-04,"Hainaut","Wallonia",14,146,7,3,3,3,0
2023-05-04,"Limburg","Flanders",7,43,0,5,5,0,0
2023-05-04,"Liège","Wallonia",12,72,7,6,6,2,0
2023-05-04,"Luxembourg","Wallonia",3,7,1,2,2,1,0
2023-05-04,"Namur","Wallonia",6,30,3,0,0,1,0
2023-05-04,"OostVlaanderen","Flanders",13,100,4,15,15,0,0
2023-05-04,"VlaamsBrabant","Flanders",6,63,4,5,5,1,3
2023-05-04,"WestVlaanderen","Flanders",11,82,5,9,9,0,0
2023-05-05,"Antwerpen","Flanders",14,77,5,7,7,1,0
2023-05-05,"BrabantWallon","Wallonia",2,11,1,1,1,0,0
2023-05-05,"Brussels","Brussels",15,98,9,4,4,4,0
2023-05-05,"Hainaut","Wallonia",14,129,5,5,5,2,0
2023-05-05,"Limburg","Flanders",7,42,1,2,2,0,0
2023-05-05,"Liège","Wallonia",12,62,7,5,5,2,0
2023-05-05,"Luxembourg","Wallonia",3,7,2,0,0,1,0
2023-05-05,"Namur","Wallonia",6,34,3,7,7,1,0
2023-05-05,"OostVlaanderen","Flanders",13,91,4,5,5,0,0
2023-05-05,"VlaamsBrabant","Flanders",6,62,3,2,2,2,0
2023-05-05,"WestVlaanderen","Flanders",11,79,5,6,6,0,0
2023-05-06,"Antwerpen","Flanders",14,87,3,5,5,0,0
2023-05-06,"BrabantWallon","Wallonia",2,10,1,2,2,0,0
2023-05-06,"Brussels","Brussels",15,97,8,5,5,5,0
2023-05-06,"Hainaut","Wallonia",14,126,7,1,1,3,0
2023-05-06,"Limburg","Flanders",7,42,1,3,3,0,0
2023-05-06,"Liège","Wallonia",12,68,7,14,14,2,0
2023-05-06,"Luxembourg","Wallonia",3,6,1,1,1,1,0
2023-05-06,"Namur","Wallonia",6,27,2,0,0,1,0
2023-05-06,"OostVlaanderen","Flanders",13,77,5,10,10,1,0
2023-05-06,"VlaamsBrabant","Flanders",6,61,4,5,5,2,0
2023-05-06,"WestVlaanderen","Flanders",11,74,4,10,10,0,0
2023-05-07,"Antwerpen","Flanders",14,81,4,2,2,0,0
2023-05-07,"BrabantWallon","Wallonia",2,13,1,0,0,0,0
2023-05-07,"Brussels","Brussels",15,104,7,6,6,5,0
2023-05-07,"Hainaut","Wallonia",14,133,7,8,8,2,0
2023-05-07,"Limburg","Flanders",7,41,3,3,3,0,0
2023-05-07,"Liège","Wallonia",12,68,7,4,4,2,0
2023-05-07,"Luxembourg","Wallonia",3,6,1,0,0,1,0
2023-05-07,"Namur","Wallonia",6,26,2,0,0,1,0
2023-05-07,"OostVlaanderen","Flanders",13,81,5,6,6,0,0
2023-05-07,"VlaamsBrabant","Flanders",6,58,5,2,2,2,0
2023-05-07,"WestVlaanderen","Flanders",11,74,4,6,6,0,0
2023-05-08,"Antwerpen","Flanders",14,76,4,7,7,0,0
2023-05-08,"BrabantWallon","Wallonia",2,13,1,0,0,0,0
2023-05-08,"Brussels","Brussels",15,108,10,5,5,6,0
