"DATE","REGION","AGEGROUP","SEX","BRAND","DOSE","COUNT"
2021-05-11,"Flanders","55-64","M","Pfizer-BioNTech","A",1086
2021-05-11,"Flanders","55-64","M","Pfizer-BioNTech","B",88
2021-05-11,"Flanders","65-74","F","AstraZeneca-Oxford","A",205
2021-05-11,"Flanders","65-74","F","AstraZeneca-Oxford","B",1
2021-05-11,"Flanders","65-74","F","Johnson&Johnson","C",38
2021-05-11,"Flanders","65-74","F","Moderna","A",234
2021-05-11,"Flanders","65-74","F","Moderna","B",15
2021-05-11,"Flanders","65-74","F","Pfizer-BioNTech","A",31
2021-05-11,"Flanders","65-74","F","Pfizer-BioNTech","B",19
2021-05-11,"Flanders","65-74","M","AstraZeneca-Oxford","A",191
2021-05-11,"Flanders","65-74","M","AstraZeneca-Oxford","B",1
2021-05-11,"Flanders","65-74","M","Johnson&Johnson","C",38
2021-05-11,"Flanders","65-74","M","Moderna","A",173
2021-05-11,"Flanders","65-74","M","Moderna","B",16
2021-05-11,"Flanders","65-74","M","Pfizer-BioNTech","A",41
2021-05-11,"Flanders","65-74","M","Pfizer-BioNTech","B",17
2021-05-11,"Flanders","75-84","F","AstraZeneca-Oxford","A",9
2021-05-11,"Flanders","75-84","F","Johnson&Johnson","C",62
2021-05-11,"Flanders","75-84","F","Moderna","A",50
2021-05-11,"Flanders","75-84","F","Moderna","B",4
2021-05-11,"Flanders","75-84","F","Pfizer-BioNTech","A",26
2021-05-11,"Flanders","75-84","F","Pfizer-BioNTech","B",6
2021-05-11,"Flanders","75-84","M","AstraZeneca-Oxford","A",7
2021-05-11,"Flanders","75-84","M","AstraZeneca-Oxford","B",1
2021-05-11,"Flanders","75-84","M","Johnson&Johnson","C",40
2021-05-11,"Flanders","75-84","M","Moderna","A",45
2021-05-11,"Flanders","75-84","M","Moderna","B",6
2021-05-11,"Flanders","75-84","M","Pfizer-BioNTech","A",13
2021-05-11,"Flanders","75-84","M","Pfizer-BioNTech","B",6
2021-05-11,"Flanders","85+","F","AstraZeneca-Oxford","A",9
2021-05-11,"Flanders","85+","F","AstraZeneca-Oxford","B",2
2021-05-11,"Flanders","85+","F","Johnson&Johnson","C",121
2021-05-11,"Flanders","85+","F","Moderna","A",63
2021-05-11,"Flanders","85+","F","Moderna","B",1
2021-05-11,"Flanders","85+","F","Pfizer-BioNTech","A",21
2021-05-11,"Flanders","85+","F","Pfizer-BioNTech","B",5
2021-05-11,"Flanders","85+","M","AstraZeneca-Oxford","A",8
2021-05-11,"Flanders","85+","M","AstraZeneca-Oxford","B",1
2021-05-11,"Flanders","85+","M","Johnson&Johnson","C",62
2021-05-11,"Flanders","85+","M","Moderna","A",29
2021-05-11,"Flanders","85+","M","Moderna","B",1
2021-05-11,"Flanders","85+","M","Pfizer-BioNTech","A",9
2021-05-11,"Flanders","85+","M","Pfizer-BioNTech","B",2
2021-05-11,NA,"0-17","F","Pfizer-BioNTech","A",1
2021-05-11,NA,"18-34","F","AstraZeneca-Oxford","A",1
2021-05-11,NA,"18-34","F","AstraZeneca-Oxford","B",3
2021-05-11,NA,"18-34","F","Johnson&Johnson","C",3
2021-05-11,NA,"18-34","F","Moderna","A",2
2021-05-11,NA,"18-34","F","Moderna","B",1
2021-05-11,NA,"18-34","F","Pfizer-BioNTech","A",11
2021-05-11,NA,"18-34","F","Pfizer-BioNTech","B",1
2021-05-11,NA,"18-34","M","AstraZeneca-Oxford","A",1
2021-05-11,NA,"18-34","M","Johnson&Johnson","C",5
2021-05-11,NA,"18-34","M","Moderna","B",1
2021-05-11,NA,"18-34","M","Pfizer-BioNTech","A",16
2021-05-11,NA,"18-34","M","Pfizer-BioNTech","B",3
2021-05-11,NA,"35-44","F","AstraZeneca-Oxford","A",5
2021-05-11,NA,"35-44","F","AstraZeneca-Oxford","B",1
2021-05-11,NA,"35-44","F","Johnson&Johnson","C",3
2021-05-11,NA,"35-44","F","Pfizer-BioNTech","A",6
2021-05-11,NA,"35-44","F","Pfizer-BioNTech","B",1
2021-05-11,NA,"35-44","M","AstraZeneca-Oxford","A",7
2021-05-11,NA,"35-44","M","Johnson&Johnson","C",8
2021-05-11,NA,"35-44","M","Moderna","A",1
2021-05-11,NA,"35-44","M","Moderna","B",1
2021-05-11,NA,"35-44","M","Pfizer-BioNTech","A",17
2021-05-11,NA,"35-44","M","Pfizer-BioNTech","B",2
2021-05-11,NA,"45-54","F","AstraZeneca-Oxford","A",6
2021-05-11,NA,"45-54","F","AstraZeneca-Oxford","B",1
2021-05-11,NA,"45-54","F","Johnson&Johnson","C",2
2021-05-11,NA,"45-54","F","Moderna","A",2
2021-05-11,NA,"45-54","F","Pfizer-BioNTech","A",8
2021-05-11,NA,"45-54","F","Pfizer-BioNTech","B",3
2021-05-11,NA,"45-54","M","AstraZeneca-Oxford","A",6
2021-05-11,NA,"45-54","M","Johnson&Johnson","C",4
2021-05-11,NA,"45-54","M","Pfizer-BioNTech","A",28
2021-05-11,NA,"45-54","M","Pfizer-BioNTech","B",6
2021-05-11,NA,"55-64","F","Johnson&Johnson","C",1
2021-05-11,NA,"55-64","F","Moderna","A",3
2021-05-11,NA,"55-64","F","Moderna","B",1
2021-05-11,NA,"55-64","F","Pfizer-BioNTech","A",4
2021-05-11,NA,"55-64","F","Pfizer-BioNTech","B",7
2021-05-11,NA,"55-64","M","AstraZeneca-Oxford","A",5
2021-05-11,NA,"55-64","M","Johnson&Johnson","C",1
2021-05-11,NA,"55-64","M","Moderna","B",1
2021-05-11,NA,"55-64","M","Pfizer-BioNTech","A",9
2021-05-11,NA,"55-64","M","Pfizer-BioNTech","B",17
2021-05-11,NA,"65-74","F","AstraZeneca-Oxford","A",2
2021-05-11,NA,"65-74","F","Moderna","A",1
2021-05-11,NA,"65-74","F","Pfizer-BioNTech","A",6
2021-05-11,NA,"65-74","F","Pfizer-BioNTech","B",3
2021-05-11,NA,"65-74","M","AstraZeneca-Oxford","A",6
2021-05-11,NA,"65-74","M","Johnson&Johnson","C",1
2021-05-11,NA,"65-74","M","Moderna","A",4
2021-05-11,NA,"65-74","M","Pfizer-BioNTech","A",3
2021-05-11,NA,"65-74","M","Pfizer-BioNTech","B",4
2021-05-11,NA,"75-84","F","AstraZeneca-Oxford","A",2
2021-05-11,NA,"75-84","F","Johnson&Johnson","C",1
2021-05-11,NA,"75-84","F","Pfizer-BioNTech","B",1
2021-05-11,NA,"75-84","M","Moderna","A",1
2021-05-11,NA,"75-84","M","Pfizer-BioNTech","B",4
2021-05-11,NA,"85+","F","Pfizer-BioNTech","A",1
2021-05-11,NA,"85+","M","AstraZeneca-Oxford","A",1
2021-05-11,"Ostbelgien","18-34","F","Pfizer-BioNTech","A",8
2021-05-11,"Ostbelgien","18-34","F","Pfizer-BioNTech","B",1
2021-05-11,"Ostbelgien","18-34","M","Pfizer-BioNTech","A",6
2021-05-11,"Ostbelgien","18-34","M","Pfizer-BioNTech","B",3
2021-05-11,"Ostbelgien","35-44","F","Moderna","A",45
2021-05-11,"Ostbelgien","35-44","F","Pfizer-BioNTech","A",85
2021-05-11,"Ostbelgien","35-44","F","Pfizer-BioNTech","B",3
2021-05-11,"Ostbelgien","35-44","M","Moderna","A",49
2021-05-11,"Ostbelgien","35-44","M","Pfizer-BioNTech","A",100
2021-05-11,"Ostbelgien","35-44","M","Pfizer-BioNTech","B",1
2021-05-11,"Ostbelgien","45-54","F","Moderna","A",21
2021-05-11,"Ostbelgien","45-54","F","Pfizer-BioNTech","A",183
2021-05-11,"Ostbelgien","45-54","F","Pfizer-BioNTech","B",3
2021-05-11,"Ostbelgien","45-54","M","Moderna","A",20
2021-05-11,"Ostbelgien","45-54","M","Pfizer-BioNTech","A",215
2021-05-11,"Ostbelgien","45-54","M","Pfizer-BioNTech","B",3
2021-05-11,"Ostbelgien","55-64","F","AstraZeneca-Oxford","A",111
2021-05-11,"Ostbelgien","55-64","F","Pfizer-BioNTech","A",24
2021-05-11,"Ostbelgien","55-64","F","Pfizer-BioNTech","B",6
2021-05-11,"Ostbelgien","55-64","M","AstraZeneca-Oxford","A",112
2021-05-11,"Ostbelgien","55-64","M","Pfizer-BioNTech","A",34
2021-05-11,"Ostbelgien","55-64","M","Pfizer-BioNTech","B",4
2021-05-11,"Ostbelgien","65-74","F","AstraZeneca-Oxford","A",22
2021-05-11,"Ostbelgien","65-74","F","Pfizer-BioNTech","A",4
2021-05-11,"Ostbelgien","65-74","F","Pfizer-BioNTech","B",26
2021-05-11,"Ostbelgien","65-74","M","AstraZeneca-Oxford","A",10
2021-05-11,"Ostbelgien","65-74","M","Pfizer-BioNTech","A",2
2021-05-11,"Ostbelgien","65-74","M","Pfizer-BioNTech","B",30
2021-05-11,"Ostbelgien","75-84","F","AstraZeneca-Oxford","A",3
2021-05-11,"Ostbelgien","75-84","F","Pfizer-BioNTech","A",2
2021-05-11,"Ostbelgien","75-84","F","Pfizer-BioNTech","B",84
2021-05-11,"Ostbelgien","75-84","M","AstraZeneca-Oxford","A",1
2021-05-11,"Ostbelgien","75-84","M","Pfizer-BioNTech","A",1
2021-05-11,"Ostbelgien","75-84","M","Pfizer-BioNTech","B",120
2021-05-11,"Ostbelgien","85+","F","AstraZeneca-Oxford","A",1
2021-05-11,"Ostbelgien","85+","F","Pfizer-BioNTech","A",1
2021-05-11,"Ostbelgien","85+","M","AstraZeneca-Oxford","A",2
2021-05-11,"Wallonia","0-17","F","Johnson&Johnson","C",1
2021-05-11,"Wallonia","0-17","F","Moderna","A",3
2021-05-11,"Wallonia","0-17","F","Pfizer-BioNTech","A",27
2021-05-11,"Wallonia","0-17","M","Pfizer-BioNTech","A",7
2021-05-11,"Wallonia","18-34","F","AstraZeneca-Oxford","A",1
2021-05-11,"Wallonia","18-34","F","AstraZeneca-Oxford","B",9
2021-05-11,"Wallonia","18-34","F","Johnson&Johnson","C",30
2021-05-11,"Wallonia","18-34","F","Moderna","A",189
2021-05-11,"Wallonia","18-34","F","Moderna","B",2
2021-05-11,"Wallonia","18-34","F","Pfizer-BioNTech","A",1218
2021-05-11,"Wallonia","18-34","F","Pfizer-BioNTech","B",82
2021-05-11,"Wallonia","18-34","M","AstraZeneca-Oxford","A",2
2021-05-11,"Wallonia","18-34","M","AstraZeneca-Oxford","B",6
2021-05-11,"Wallonia","18-34","M","Johnson&Johnson","C",29
2021-05-11,"Wallonia","18-34","M","Moderna","A",214
2021-05-11,"Wallonia","18-34","M","Pfizer-BioNTech","A",800
2021-05-11,"Wallonia","18-34","M","Pfizer-BioNTech","B",54
2021-05-11,"Wallonia","35-44","F","AstraZeneca-Oxford","A",853
2021-05-11,"Wallonia","35-44","F","AstraZeneca-Oxford","B",6
2021-05-11,"Wallonia","35-44","F","Johnson&Johnson","C",22
2021-05-11,"Wallonia","35-44","F","Moderna","A",399
2021-05-11,"Wallonia","35-44","F","Moderna","B",4
2021-05-11,"Wallonia","35-44","F","Pfizer-BioNTech","A",1244
2021-05-11,"Wallonia","35-44","F","Pfizer-BioNTech","B",78
2021-05-11,"Wallonia","35-44","M","AstraZeneca-Oxford","A",1013
2021-05-11,"Wallonia","35-44","M","AstraZeneca-Oxford","B",2
2021-05-11,"Wallonia","35-44","M","Johnson&Johnson","C",29
2021-05-11,"Wallonia","35-44","M","Moderna","A",476
2021-05-11,"Wallonia","35-44","M","Moderna","B",2
2021-05-11,"Wallonia","35-44","M","Pfizer-BioNTech","A",1156
2021-05-11,"Wallonia","35-44","M","Pfizer-BioNTech","B",61
2021-05-11,"Wallonia","35-44",NA,"Johnson&Johnson","C",1
2021-05-11,"Wallonia","45-54","F","AstraZeneca-Oxford","A",2687
2021-05-11,"Wallonia","45-54","F","AstraZeneca-Oxford","B",6
2021-05-11,"Wallonia","45-54","F","Johnson&Johnson","C",39
2021-05-11,"Wallonia","45-54","F","Moderna","A",334
2021-05-11,"Wallonia","45-54","F","Moderna","B",5
2021-05-11,"Wallonia","45-54","F","Pfizer-BioNTech","A",2780
2021-05-11,"Wallonia","45-54","F","Pfizer-BioNTech","B",126
2021-05-11,"Wallonia","45-54","M","AstraZeneca-Oxford","A",3365
2021-05-11,"Wallonia","45-54","M","AstraZeneca-Oxford","B",3
2021-05-11,"Wallonia","45-54","M","Johnson&Johnson","C",48
2021-05-11,"Wallonia","45-54","M","Moderna","A",381
2021-05-11,"Wallonia","45-54","M","Moderna","B",2
2021-05-11,"Wallonia","45-54","M","Pfizer-BioNTech","A",2864
2021-05-11,"Wallonia","45-54","M","Pfizer-BioNTech","B",96
2021-05-11,"Wallonia","45-54",NA,"Johnson&Johnson","C",1
2021-05-11,"Wallonia","55-64","F","AstraZeneca-Oxford","A",1252
2021-05-11,"Wallonia","55-64","F","AstraZeneca-Oxford","B",3
2021-05-11,"Wallonia","55-64","F","Johnson&Johnson","C",40
2021-05-11,"Wallonia","55-64","F","Moderna","A",120
2021-05-11,"Wallonia","55-64","F","Moderna","B",152
2021-05-11,"Wallonia","55-64","F","Pfizer-BioNTech","A",2409
2021-05-11,"Wallonia","55-64","F","Pfizer-BioNTech","B",161
2021-05-11,"Wallonia","55-64","M","AstraZeneca-Oxford","A",1494
2021-05-11,"Wallonia","55-64","M","AstraZeneca-Oxford","B",1
2021-05-11,"Wallonia","55-64","M","Johnson&Johnson","C",57
2021-05-11,"Wallonia","55-64","M","Moderna","A",121
2021-05-11,"Wallonia","55-64","M","Moderna","B",151
2021-05-11,"Wallonia","55-64","M","Pfizer-BioNTech","A",2332
2021-05-11,"Wallonia","55-64","M","Pfizer-BioNTech","B",184
2021-05-11,"Wallonia","65-74","F","AstraZeneca-Oxford","A",359
2021-05-11,"Wallonia","65-74","F","AstraZeneca-Oxford","B",5
2021-05-11,"Wallonia","65-74","F","Johnson&Johnson","C",37
2021-05-11,"Wallonia","65-74","F","Moderna","A",32
2021-05-11,"Wallonia","65-74","F","Moderna","B",34
2021-05-11,"Wallonia","65-74","F","Pfizer-BioNTech","A",856
2021-05-11,"Wallonia","65-74","F","Pfizer-BioNTech","B",493
2021-05-11,"Wallonia","65-74","M","AstraZeneca-Oxford","A",323
2021-05-11,"Wallonia","65-74","M","AstraZeneca-Oxford","B",5
2021-05-11,"Wallonia","65-74","M","Johnson&Johnson","C",24
2021-05-11,"Wallonia","65-74","M","Moderna","A",34
2021-05-11,"Wallonia","65-74","M","Moderna","B",29
2021-05-11,"Wallonia","65-74","M","Pfizer-BioNTech","A",668
2021-05-11,"Wallonia","65-74","M","Pfizer-BioNTech","B",488
2021-05-11,"Wallonia","75-84","F","AstraZeneca-Oxford","A",72
2021-05-11,"Wallonia","75-84","F","AstraZeneca-Oxford","B",1
2021-05-11,"Wallonia","75-84","F","Johnson&Johnson","C",39
2021-05-11,"Wallonia","75-84","F","Moderna","A",8
2021-05-11,"Wallonia","75-84","F","Moderna","B",4
2021-05-11,"Wallonia","75-84","F","Pfizer-BioNTech","A",193
2021-05-11,"Wallonia","75-84","F","Pfizer-BioNTech","B",452
2021-05-11,"Wallonia","75-84","M","AstraZeneca-Oxford","A",53
2021-05-11,"Wallonia","75-84","M","AstraZeneca-Oxford","B",3
2021-05-11,"Wallonia","75-84","M","Johnson&Johnson","C",22
2021-05-11,"Wallonia","75-84","M","Moderna","A",10
2021-05-11,"Wallonia","75-84","M","Moderna","B",3
2021-05-11,"Wallonia","75-84","M","Pfizer-BioNTech","A",117
2021-05-11,"Wallonia","75-84","M","Pfizer-BioNTech","B",303
2021-05-11,"Wallonia","85+","F","AstraZeneca-Oxford","A",28
2021-05-11,"Wallonia","85+","F","AstraZeneca-Oxford","B",3
2021-05-11,"Wallonia","85+","F","Johnson&Johnson","C",74
2021-05-11,"Wallonia","85+","F","Moderna","A",6
2021-05-11,"Wallonia","85+","F","Moderna","B",2
2021-05-11,"Wallonia","85+","F","Pfizer-BioNTech","A",52
2021-05-11,"Wallonia","85+","F","Pfizer-BioNTech","B",67
2021-05-11,"Wallonia","85+","M","AstraZeneca-Oxford","A",14
2021-05-11,"Wallonia","85+","M","Johnson&Johnson","C",25
2021-05-11,"Wallonia","85+","M","Moderna","A",1
2021-05-11,"Wallonia","85+","M","Pfizer-BioNTech","A",22
2021-05-11,"Wallonia","85+","M","Pfizer-BioNTech","B",33
2021-05-12,"Brussels","0-17","F","Pfizer-BioNTech","A",2
2021-05-12,"Brussels","0-17","M","Pfizer-BioNTech","A",1
2021-05-12,"Brussels","18-34","F","AstraZeneca-Oxford","B",25
2021-05-12,"Brussels","18-34","F","Johnson&Johnson","C",3
2021-05-12,"Brussels","18-34","F","Moderna","A",23
2021-05-12,"Brussels","18-34","F","Moderna","B",14
2021-05-12,"Brussels","18-34","F","Pfizer-BioNTech","A",105
2021-05-12,"Brussels","18-34","F","Pfizer-BioNTech","B",78
2021-05-12,"Brussels","18-34","M","AstraZeneca-Oxford","A",1
2021-05-12,"Brussels","18-34","M","AstraZeneca-Oxford","B",23
2021-05-12,"Brussels","18-34","M","Johnson&Johnson","C",2
2021-05-12,"Brussels","18-34","M","Moderna","A",16
2021-05-12,"Brussels","18-34","M","Moderna","B",12
2021-05-12,"Brussels","18-34","M","Pfizer-BioNTech","A",53
2021-05-12,"Brussels","18-34","M","Pfizer-BioNTech","B",34
2021-05-12,"Brussels","35-44","F","AstraZeneca-Oxford","A",367
2021-05-12,"Brussels","35-44","F","AstraZeneca-Oxford","B",20
2021-05-12,"Brussels","35-44","F","Johnson&Johnson","C",2
2021-05-12,"Brussels","35-44","F","Moderna","A",20
2021-05-12,"Brussels","35-44","F","Moderna","B",6
2021-05-12,"Brussels","35-44","F","Pfizer-BioNTech","A",278
2021-05-12,"Brussels","35-44","F","Pfizer-BioNTech","B",61
2021-05-12,"Brussels","35-44","M","AstraZeneca-Oxford","A",521
2021-05-12,"Brussels","35-44","M","AstraZeneca-Oxford","B",20
2021-05-12,"Brussels","35-44","M","Johnson&Johnson","C",2
2021-05-12,"Brussels","35-44","M","Moderna","A",18
2021-05-12,"Brussels","35-44","M","Moderna","B",7
2021-05-12,"Brussels","35-44","M","Pfizer-BioNTech","A",186
2021-05-12,"Brussels","35-44","M","Pfizer-BioNTech","B",42
2021-05-12,"Brussels","45-54","F","AstraZeneca-Oxford","A",345
2021-05-12,"Brussels","45-54","F","AstraZeneca-Oxford","B",20
2021-05-12,"Brussels","45-54","F","Johnson&Johnson","C",3
2021-05-12,"Brussels","45-54","F","Moderna","A",134
2021-05-12,"Brussels","45-54","F","Moderna","B",80
2021-05-12,"Brussels","45-54","F","Pfizer-BioNTech","A",531
2021-05-12,"Brussels","45-54","F","Pfizer-BioNTech","B",295
2021-05-12,"Brussels","45-54","M","AstraZeneca-Oxford","A",433
2021-05-12,"Brussels","45-54","M","AstraZeneca-Oxford","B",10
2021-05-12,"Brussels","45-54","M","Johnson&Johnson","C",4
2021-05-12,"Brussels","45-54","M","Moderna","A",168
2021-05-12,"Brussels","45-54","M","Moderna","B",116
2021-05-12,"Brussels","45-54","M","Pfizer-BioNTech","A",505
2021-05-12,"Brussels","45-54","M","Pfizer-BioNTech","B",319
2021-05-12,"Brussels","55-64","F","AstraZeneca-Oxford","A",85
2021-05-12,"Brussels","55-64","F","AstraZeneca-Oxford","B",63
2021-05-12,"Brussels","55-64","F","Johnson&Johnson","C",8
2021-05-12,"Brussels","55-64","F","Moderna","A",65
2021-05-12,"Brussels","55-64","F","Moderna","B",145
2021-05-12,"Brussels","55-64","F","Pfizer-BioNTech","A",150
2021-05-12,"Brussels","55-64","F","Pfizer-BioNTech","B",736
2021-05-12,"Brussels","55-64","M","AstraZeneca-Oxford","A",136
2021-05-12,"Brussels","55-64","M","AstraZeneca-Oxford","B",61
2021-05-12,"Brussels","55-64","M","Johnson&Johnson","C",5
2021-05-12,"Brussels","55-64","M","Moderna","A",51
2021-05-12,"Brussels","55-64","M","Moderna","B",185
2021-05-12,"Brussels","55-64","M","Pfizer-BioNTech","A",144
2021-05-12,"Brussels","55-64","M","Pfizer-BioNTech","B",776
2021-05-12,"Brussels","65-74","F","AstraZeneca-Oxford","A",28
2021-05-12,"Brussels","65-74","F","Johnson&Johnson","C",6
2021-05-12,"Brussels","65-74","F","Moderna","A",13
2021-05-12,"Brussels","65-74","F","Moderna","B",53
2021-05-12,"Brussels","65-74","F","Pfizer-BioNTech","A",52
2021-05-12,"Brussels","65-74","F","Pfizer-BioNTech","B",715
2021-05-12,"Brussels","65-74","M","AstraZeneca-Oxford","A",30
2021-05-12,"Brussels","65-74","M","Johnson&Johnson","C",6
2021-05-12,"Brussels","65-74","M","Moderna","A",13
2021-05-12,"Brussels","65-74","M","Moderna","B",34
2021-05-12,"Brussels","65-74","M","Pfizer-BioNTech","A",41
2021-05-12,"Brussels","65-74","M","Pfizer-BioNTech","B",613
2021-05-12,"Brussels","75-84","F","AstraZeneca-Oxford","A",8
2021-05-12,"Brussels","75-84","F","Johnson&Johnson","C",29
2021-05-12,"Brussels","75-84","F","Moderna","A",8
2021-05-12,"Brussels","75-84","F","Moderna","B",20
2021-05-12,"Brussels","75-84","F","Pfizer-BioNTech","A",19
2021-05-12,"Brussels","75-84","F","Pfizer-BioNTech","B",170
2021-05-12,"Brussels","75-84","M","AstraZeneca-Oxford","A",12
2021-05-12,"Brussels","75-84","M","AstraZeneca-Oxford","B",1
2021-05-12,"Brussels","75-84","M","Johnson&Johnson","C",2
2021-05-12,"Brussels","75-84","M","Moderna","A",7
2021-05-12,"Brussels","75-84","M","Moderna","B",11
2021-05-12,"Brussels","75-84","M","Pfizer-BioNTech","A",13
2021-05-12,"Brussels","75-84","M","Pfizer-BioNTech","B",77
2021-05-12,"Brussels","85+","F","AstraZeneca-Oxford","A",4
2021-05-12,"Brussels","85+","F","Johnson&Johnson","C",28
2021-05-12,"Brussels","85+","F","Moderna","A",2
2021-05-12,"Brussels","85+","F","Moderna","B",2
2021-05-12,"Brussels","85+","F","Pfizer-BioNTech","A",8
2021-05-12,"Brussels","85+","F","Pfizer-BioNTech","B",60
2021-05-12,"Brussels","85+","M","AstraZeneca-Oxford","A",4
2021-05-12,"Brussels","85+","M","Johnson&Johnson","C",11
2021-05-12,"Brussels","85+","M","Moderna","B",5
2021-05-12,"Brussels","85+","M","Pfizer-BioNTech","A",5
2021-05-12,"Brussels","85+","M","Pfizer-BioNTech","B",28
2021-05-12,"Flanders","0-17","F","Johnson&Johnson","C",2
2021-05-12,"Flanders","0-17","F","Moderna","A",3
2021-05-12,"Flanders","0-17","F","Moderna","B",5
2021-05-12,"Flanders","0-17","F","Pfizer-BioNTech","A",7
2021-05-12,"Flanders","0-17","F","Pfizer-BioNTech","B",1
2021-05-12,"Flanders","0-17","M","Moderna","A",1
2021-05-12,"Flanders","0-17","M","Moderna","B",7
2021-05-12,"Flanders","0-17","M","Pfizer-BioNTech","A",10
2021-05-12,"Flanders","18-34","F","AstraZeneca-Oxford","A",5
2021-05-12,"Flanders","18-34","F","AstraZeneca-Oxford","B",463
2021-05-12,"Flanders","18-34","F","Johnson&Johnson","C",45
2021-05-12,"Flanders","18-34","F","Moderna","A",362
2021-05-12,"Flanders","18-34","F","Moderna","B",252
2021-05-12,"Flanders","18-34","F","Pfizer-BioNTech","A",511
2021-05-12,"Flanders","18-34","F","Pfizer-BioNTech","B",292
2021-05-12,"Flanders","18-34","M","AstraZeneca-Oxford","A",1
2021-05-12,"Flanders","18-34","M","AstraZeneca-Oxford","B",161
2021-05-12,"Flanders","18-34","M","Johnson&Johnson","C",40
2021-05-12,"Flanders","18-34","M","Moderna","A",107
2021-05-12,"Flanders","18-34","M","Moderna","B",120
2021-05-12,"Flanders","18-34","M","Pfizer-BioNTech","A",307
2021-05-12,"Flanders","18-34","M","Pfizer-BioNTech","B",107
2021-05-12,"Flanders","35-44","F","AstraZeneca-Oxford","A",43
2021-05-12,"Flanders","35-44","F","AstraZeneca-Oxford","B",363
2021-05-12,"Flanders","35-44","F","Johnson&Johnson","C",33
2021-05-12,"Flanders","35-44","F","Moderna","A",332
2021-05-12,"Flanders","35-44","F","Moderna","B",91
2021-05-12,"Flanders","35-44","F","Pfizer-BioNTech","A",374
2021-05-12,"Flanders","35-44","F","Pfizer-BioNTech","B",199
2021-05-12,"Flanders","35-44","M","AstraZeneca-Oxford","A",42
